Title,Body,Link,Date,Type,Combined_Text,PText,PTitle
authentic 2023s word year read right,year dominated artificial intelligence deepfakes disingenuity authentic somehow emerged merriamwebsters word 2023,https://www.wired.com/story/authentc-word-of-the-year-artificial-intelligence-pop-culture-politics/,"Fri, 01 Dec 2023 14:00:00 +0000",news,authentic 2023s word year read right year dominated artificial intelligence deepfakes disingenuity authentic somehow emerged merriamwebsters word 2023,"['authentic', '2023s', 'word', 'year', 'read', 'right', 'year', 'dominated', 'artificial', 'intelligence', 'deepfakes', 'disingenuity', 'authentic', 'somehow', 'emerged', 'merriamwebsters', 'word', '2023']","['authentic', '2023s', 'word', 'year', 'read', 'right']"
year chatgpt living generatively,november last year openai launched low key research preview called chatgpt happened next transformed tech industryand perhaps humanitys future,https://www.wired.com/story/plaintext-chatgpt-year-of-living-generatively/,"Fri, 01 Dec 2023 14:00:00 +0000",news,year chatgpt living generatively november last year openai launched low key research preview called chatgpt happened next transformed tech industryand perhaps humanitys future,"['year', 'chatgpt', 'living', 'generatively', 'november', 'last', 'year', 'openai', 'launched', 'low', 'key', 'research', 'preview', 'called', 'chatgpt', 'happened', 'next', 'transformed', 'tech', 'industryand', 'perhaps', 'humanitys', 'future']","['year', 'chatgpt', 'living', 'generatively']"
xreal air 2 pro ar glasses review minor upgrade,,https://www.wired.com/review/xreal-air-2-pro/,"Fri, 01 Dec 2023 13:00:00 +0000",news,xreal air 2 pro ar glasses review minor upgrade ,"['xreal', 'air', '2', 'pro', 'ar', 'glasses', 'review', 'minor', 'upgrade']","['xreal', 'air', '2', 'pro', 'ar', 'glasses', 'review', 'minor', 'upgrade']"
dr nergis mavalvala detected first gravitational wave work doesnt stop,,https://www.wired.com/story/women-in-science-nergis-mavalvala/,"Fri, 01 Dec 2023 12:00:00 +0000",news,dr nergis mavalvala detected first gravitational wave work doesnt stop ,"['dr', 'nergis', 'mavalvala', 'detected', 'first', 'gravitational', 'wave', 'work', 'doesnt', 'stop']","['dr', 'nergis', 'mavalvala', 'detected', 'first', 'gravitational', 'wave', 'work', 'doesnt', 'stop']"
race find whats making americas dogs sick,hundreds dogs across multiple states struck severe respiratory illness veterinarians suspect mystery bacteria still grasping clues,https://www.wired.com/story/mystery-dog-illness-bacteria-america/,"Fri, 01 Dec 2023 12:00:00 +0000",news,race find whats making americas dogs sick hundreds dogs across multiple states struck severe respiratory illness veterinarians suspect mystery bacteria still grasping clues,"['race', 'find', 'whats', 'making', 'americas', 'dogs', 'sick', 'hundreds', 'dogs', 'across', 'multiple', 'states', 'struck', 'severe', 'respiratory', 'illness', 'veterinarians', 'suspect', 'mystery', 'bacteria', 'still', 'grasping', 'clues']","['race', 'find', 'whats', 'making', 'americas', 'dogs', 'sick']"
dr clara nellist collides art science,particle physicist science communicator member team uncovered higgs boson wants everyone know art science arent mutually exclusive,https://www.wired.com/story/women-in-science-clara-nellist/,"Fri, 01 Dec 2023 12:00:00 +0000",news,dr clara nellist collides art science particle physicist science communicator member team uncovered higgs boson wants everyone know art science arent mutually exclusive,"['dr', 'clara', 'nellist', 'collides', 'art', 'science', 'particle', 'physicist', 'science', 'communicator', 'member', 'team', 'uncovered', 'higgs', 'boson', 'wants', 'everyone', 'know', 'art', 'science', 'arent', 'mutually', 'exclusive']","['dr', 'clara', 'nellist', 'collides', 'art', 'science']"
andurils new drone killer locked aipowered warfare,,https://www.wired.com/story/anduril-roadrunner-drone/,"Fri, 01 Dec 2023 05:01:00 +0000",news,andurils new drone killer locked aipowered warfare ,"['andurils', 'new', 'drone', 'killer', 'locked', 'aipowered', 'warfare']","['andurils', 'new', 'drone', 'killer', 'locked', 'aipowered', 'warfare']"
clues hint true nature openais shadowy q project,reports mysterious breakthrough called q openai sparked anxious rumors ai experts probably conventional attempt make chatgpt little smarter,https://www.wired.com/story/fast-forward-clues-hint-openai-shadowy-q-project/,"Thu, 30 Nov 2023 22:13:05 +0000",news,clues hint true nature openais shadowy q project reports mysterious breakthrough called q openai sparked anxious rumors ai experts probably conventional attempt make chatgpt little smarter,"['clues', 'hint', 'true', 'nature', 'openais', 'shadowy', 'q', 'project', 'reports', 'mysterious', 'breakthrough', 'called', 'q', 'openai', 'sparked', 'anxious', 'rumors', 'ai', 'experts', 'probably', 'conventional', 'attempt', 'make', 'chatgpt', 'little', 'smarter']","['clues', 'hint', 'true', 'nature', 'openais', 'shadowy', 'q', 'project']"
tesla cybertruck delivery event live price range specs,tesla ceo elon musk announced price range important specs longdelayed cybertruck join us live coverage,https://www.wired.com/live/tesla-cybertruck-delivery-event-live-price-range-specs/,"Thu, 30 Nov 2023 21:25:29 +0000",news,tesla cybertruck delivery event live price range specs tesla ceo elon musk announced price range important specs longdelayed cybertruck join us live coverage,"['tesla', 'cybertruck', 'delivery', 'event', 'live', 'price', 'range', 'specs', 'tesla', 'ceo', 'elon', 'musk', 'announced', 'price', 'range', 'important', 'specs', 'longdelayed', 'cybertruck', 'join', 'us', 'live', 'coverage']","['tesla', 'cybertruck', 'delivery', 'event', 'live', 'price', 'range', 'specs']"
teslas cybertruck costs 61000,elon musk personally handed first cybertrucks reach customers delivery event austin today tesla also revealed price specs latest ev,https://www.wired.com/story/teslas-cybertruck-price-61000-specs/,"Thu, 30 Nov 2023 21:16:26 +0000",news,teslas cybertruck costs 61000 elon musk personally handed first cybertrucks reach customers delivery event austin today tesla also revealed price specs latest ev,"['teslas', 'cybertruck', 'costs', '61000', 'elon', 'musk', 'personally', 'handed', 'first', 'cybertrucks', 'reach', 'customers', 'delivery', 'event', 'austin', 'today', 'tesla', 'also', 'revealed', 'price', 'specs', 'latest', 'ev']","['teslas', 'cybertruck', 'costs', '61000']"
google fixes seventh zeroday flaw chromeupdate,,https://www.wired.com/story/google-chrome-seven-zero-day-flaws-critical-update-november-2023/,"Thu, 30 Nov 2023 15:42:17 +0000",news,google fixes seventh zeroday flaw chromeupdate ,"['google', 'fixes', 'seventh', 'zeroday', 'flaw', 'chromeupdate']","['google', 'fixes', 'seventh', 'zeroday', 'flaw', 'chromeupdate']"
cicadas loud fiber optic cables hear,2021 scientists experimenting fiber optics picked strange signal cacophony cicadas could lead new way monitoring insects,https://www.wired.com/story/cicadas-are-so-loud-fiber-optic-cables-can-hear-them/,"Thu, 30 Nov 2023 15:00:00 +0000",news,cicadas loud fiber optic cables hear 2021 scientists experimenting fiber optics picked strange signal cacophony cicadas could lead new way monitoring insects,"['cicadas', 'loud', 'fiber', 'optic', 'cables', 'hear', '2021', 'scientists', 'experimenting', 'fiber', 'optics', 'picked', 'strange', 'signal', 'cacophony', 'cicadas', 'could', 'lead', 'new', 'way', 'monitoring', 'insects']","['cicadas', 'loud', 'fiber', 'optic', 'cables', 'hear']"
6 best radios 2023 portable stylish emergencies,,https://www.wired.com/gallery/best-radios/,"Thu, 30 Nov 2023 13:00:00 +0000",news,6 best radios 2023 portable stylish emergencies ,"['6', 'best', 'radios', '2023', 'portable', 'stylish', 'emergencies']","['6', 'best', 'radios', '2023', 'portable', 'stylish', 'emergencies']"
coffee lovers time stop using kcups,,https://www.wired.com/story/gadget-lab-podcast-622/,"Thu, 30 Nov 2023 13:00:00 +0000",news,coffee lovers time stop using kcups ,"['coffee', 'lovers', 'time', 'stop', 'using', 'kcups']","['coffee', 'lovers', 'time', 'stop', 'using', 'kcups']"
countries criminalise gay sex impeding fight aids un warns,antilgbtq laws lead stigmatism deny access lifesaving drugs servicesantihomosexuality laws stop people accessing lifesaving health services seriously impede progress eliminating hiv senior un official saidsixtyseven countries laws criminalise gay sex nearly half africa continent affected hiv countries prevalence rates five times higher among gay men countries samesex relations criminalised according figures unaids,https://www.theguardian.com/global-development/2023/dec/01/anti-lgbtq-laws-are-impeding-elimination-of-aids-un-says,"Fri, 01 Dec 2023 14:00:20 GMT",news,countries criminalise gay sex impeding fight aids un warns antilgbtq laws lead stigmatism deny access lifesaving drugs servicesantihomosexuality laws stop people accessing lifesaving health services seriously impede progress eliminating hiv senior un official saidsixtyseven countries laws criminalise gay sex nearly half africa continent affected hiv countries prevalence rates five times higher among gay men countries samesex relations criminalised according figures unaids,"['countries', 'criminalise', 'gay', 'sex', 'impeding', 'fight', 'aids', 'un', 'warns', 'antilgbtq', 'laws', 'lead', 'stigmatism', 'deny', 'access', 'lifesaving', 'drugs', 'servicesantihomosexuality', 'laws', 'stop', 'people', 'accessing', 'lifesaving', 'health', 'services', 'seriously', 'impede', 'progress', 'eliminating', 'hiv', 'senior', 'un', 'official', 'saidsixtyseven', 'countries', 'laws', 'criminalise', 'gay', 'sex', 'nearly', 'half', 'africa', 'continent', 'affected', 'hiv', 'countries', 'prevalence', 'rates', 'five', 'times', 'higher', 'among', 'gay', 'men', 'countries', 'samesex', 'relations', 'criminalised', 'according', 'figures', 'unaids']","['countries', 'criminalise', 'gay', 'sex', 'impeding', 'fight', 'aids', 'un', 'warns']"
rishi sunak wont allow foreign court block rwanda plan,centrist tories urge pm abandon uks human rights commitments sunak said patience worn thin delaysuk politics live latest updatesrishi sunak promised allow foreign courts stop britain sending asylum seekers rwanda even group centrist conservative mps urges abandon britains international human rights commitmentsthe prime minister said friday patience worn thin delays rwanda plan ruled ille,https://www.theguardian.com/uk-news/2023/dec/01/rishi-sunak-wont-allow-foreign-court-to-block-rwanda-plan,"Fri, 01 Dec 2023 10:07:34 GMT",news,rishi sunak wont allow foreign court block rwanda plan centrist tories urge pm abandon uks human rights commitments sunak said patience worn thin delaysuk politics live latest updatesrishi sunak promised allow foreign courts stop britain sending asylum seekers rwanda even group centrist conservative mps urges abandon britains international human rights commitmentsthe prime minister said friday patience worn thin delays rwanda plan ruled ille,"['rishi', 'sunak', 'wont', 'allow', 'foreign', 'court', 'block', 'rwanda', 'plan', 'centrist', 'tories', 'urge', 'pm', 'abandon', 'uks', 'human', 'rights', 'commitments', 'sunak', 'said', 'patience', 'worn', 'thin', 'delaysuk', 'politics', 'live', 'latest', 'updatesrishi', 'sunak', 'promised', 'allow', 'foreign', 'courts', 'stop', 'britain', 'sending', 'asylum', 'seekers', 'rwanda', 'even', 'group', 'centrist', 'conservative', 'mps', 'urges', 'abandon', 'britains', 'international', 'human', 'rights', 'commitmentsthe', 'prime', 'minister', 'said', 'friday', 'patience', 'worn', 'thin', 'delays', 'rwanda', 'plan', 'ruled', 'ille']","['rishi', 'sunak', 'wont', 'allow', 'foreign', 'court', 'block', 'rwanda', 'plan']"
spanish police investigate deaths four migrants forced speedboat,,https://www.theguardian.com/world/2023/dec/01/spanish-police-investigate-deaths-of-four-migrants-forced-off-speedboat,"Fri, 01 Dec 2023 05:00:07 GMT",news,spanish police investigate deaths four migrants forced speedboat ,"['spanish', 'police', 'investigate', 'deaths', 'four', 'migrants', 'forced', 'speedboat']","['spanish', 'police', 'investigate', 'deaths', 'four', 'migrants', 'forced', 'speedboat']"
climate crisis substantial risk fight malaria,,https://www.theguardian.com/global-development/2023/nov/30/who-climate-crisis-presents-a-mounting-threat-to-fight-against-malaria,"Thu, 30 Nov 2023 14:00:50 GMT",news,climate crisis substantial risk fight malaria ,"['climate', 'crisis', 'substantial', 'risk', 'fight', 'malaria']","['climate', 'crisis', 'substantial', 'risk', 'fight', 'malaria']"
back brink sandswimming golden mole feared extinct rediscovered 86 years,border collie jessie sniffs elusive species last seen 1937 among dunes south africaan elusive iridescent golden mole recorded since second world war rediscovered swimming sand near coastal town port nolloth northwest south africathe de wintons golden mole cryptochloris wintoni previously feared extinct lives underground burrows seen since 1937 gets golden name oily secretions lubricate fur swim sand dunes means create conventional tunnels making harder detect hrefhttpswwwtheguardiancomenvironme,https://www.theguardian.com/environment/2023/nov/30/back-from-the-brink-de-wintons-golden-mole-feared-extinct-rediscovered-after-86-years-aoe,"Thu, 30 Nov 2023 13:00:50 GMT",news,back brink sandswimming golden mole feared extinct rediscovered 86 years border collie jessie sniffs elusive species last seen 1937 among dunes south africaan elusive iridescent golden mole recorded since second world war rediscovered swimming sand near coastal town port nolloth northwest south africathe de wintons golden mole cryptochloris wintoni previously feared extinct lives underground burrows seen since 1937 gets golden name oily secretions lubricate fur swim sand dunes means create conventional tunnels making harder detect hrefhttpswwwtheguardiancomenvironme,"['back', 'brink', 'sandswimming', 'golden', 'mole', 'feared', 'extinct', 'rediscovered', '86', 'years', 'border', 'collie', 'jessie', 'sniffs', 'elusive', 'species', 'last', 'seen', '1937', 'among', 'dunes', 'south', 'africaan', 'elusive', 'iridescent', 'golden', 'mole', 'recorded', 'since', 'second', 'world', 'war', 'rediscovered', 'swimming', 'sand', 'near', 'coastal', 'town', 'port', 'nolloth', 'northwest', 'south', 'africathe', 'de', 'wintons', 'golden', 'mole', 'cryptochloris', 'wintoni', 'previously', 'feared', 'extinct', 'lives', 'underground', 'burrows', 'seen', 'since', '1937', 'gets', 'golden', 'name', 'oily', 'secretions', 'lubricate', 'fur', 'swim', 'sand', 'dunes', 'means', 'create', 'conventional', 'tunnels', 'making', 'harder', 'detect', 'hrefhttpswwwtheguardiancomenvironme']","['back', 'brink', 'sandswimming', 'golden', 'mole', 'feared', 'extinct', 'rediscovered', '86', 'years']"
new scramble africa uae sheikh quietly made carbon deals forests bigger uk,agreements struck african states home crucial biodiversity hotspots land representing billions dollars potential carbon offsetting revenue uae sheikh behind deals manage vast areas african forestthe rights vast tracts african forest sold series huge carbon offsetting deals cover area land larger uk deals made littleknown member dubais ruling royal family encompass 20 countries concerned raised concerns new scramble africa continents carbon resourcessu,https://www.theguardian.com/environment/2023/nov/30/the-new-scramble-for-africa-how-a-uae-sheikh-quietly-made-carbon-deals-for-forests-bigger-than-uk,"Thu, 30 Nov 2023 09:00:45 GMT",news,new scramble africa uae sheikh quietly made carbon deals forests bigger uk agreements struck african states home crucial biodiversity hotspots land representing billions dollars potential carbon offsetting revenue uae sheikh behind deals manage vast areas african forestthe rights vast tracts african forest sold series huge carbon offsetting deals cover area land larger uk deals made littleknown member dubais ruling royal family encompass 20 countries concerned raised concerns new scramble africa continents carbon resourcessu,"['new', 'scramble', 'africa', 'uae', 'sheikh', 'quietly', 'made', 'carbon', 'deals', 'forests', 'bigger', 'uk', 'agreements', 'struck', 'african', 'states', 'home', 'crucial', 'biodiversity', 'hotspots', 'land', 'representing', 'billions', 'dollars', 'potential', 'carbon', 'offsetting', 'revenue', 'uae', 'sheikh', 'behind', 'deals', 'manage', 'vast', 'areas', 'african', 'forestthe', 'rights', 'vast', 'tracts', 'african', 'forest', 'sold', 'series', 'huge', 'carbon', 'offsetting', 'deals', 'cover', 'area', 'land', 'larger', 'uk', 'deals', 'made', 'littleknown', 'member', 'dubais', 'ruling', 'royal', 'family', 'encompass', '20', 'countries', 'concerned', 'raised', 'concerns', 'new', 'scramble', 'africa', 'continents', 'carbon', 'resourcessu']","['new', 'scramble', 'africa', 'uae', 'sheikh', 'quietly', 'made', 'carbon', 'deals', 'forests', 'bigger', 'uk']"
despotic maduro accused risking venezuelaguyana conflict oilrich region,,https://www.theguardian.com/world/2023/dec/01/venezuela-oil-guyana-essequibo-vote-nicolas-maduro,"Fri, 01 Dec 2023 12:00:15 GMT",news,despotic maduro accused risking venezuelaguyana conflict oilrich region ,"['despotic', 'maduro', 'accused', 'risking', 'venezuelaguyana', 'conflict', 'oilrich', 'region']","['despotic', 'maduro', 'accused', 'risking', 'venezuelaguyana', 'conflict', 'oilrich', 'region']"
latin america remembers kissingers profound moral wretchedness,,https://www.theguardian.com/us-news/2023/nov/30/henry-kissinger-chile-argentina-south-america,"Thu, 30 Nov 2023 20:16:09 GMT",news,latin america remembers kissingers profound moral wretchedness ,"['latin', 'america', 'remembers', 'kissingers', 'profound', 'moral', 'wretchedness']","['latin', 'america', 'remembers', 'kissingers', 'profound', 'moral', 'wretchedness']"
paraguay official resigns signing agreement fictional country,,https://www.theguardian.com/world/2023/nov/30/paraguay-official-resigns-agreement-fictional-country,"Thu, 30 Nov 2023 20:13:11 GMT",news,paraguay official resigns signing agreement fictional country ,"['paraguay', 'official', 'resigns', 'signing', 'agreement', 'fictional', 'country']","['paraguay', 'official', 'resigns', 'signing', 'agreement', 'fictional', 'country']"
google pay canada publishers 73m year keep search,,https://www.theguardian.com/technology/2023/nov/29/google-canada-online-news-act-agreement-publishers,"Thu, 30 Nov 2023 00:00:53 GMT",news,google pay canada publishers 73m year keep search ,"['google', 'pay', 'canada', 'publishers', '73m', 'year', 'keep', 'search']","['google', 'pay', 'canada', 'publishers', '73m', 'year', 'keep', 'search']"
five mexican journalists shot injured one day violence deepens,,https://www.theguardian.com/world/2023/nov/29/mexico-guerrero-journalists-shot,"Wed, 29 Nov 2023 17:55:53 GMT",news,five mexican journalists shot injured one day violence deepens ,"['five', 'mexican', 'journalists', 'shot', 'injured', 'one', 'day', 'violence', 'deepens']","['five', 'mexican', 'journalists', 'shot', 'injured', 'one', 'day', 'violence', 'deepens']"
biodiversity catastrophe world could look 2050 unless act,climate crisis invasive species overexploitation resources pollution could break crucial ecosystems asked experts lay risks offer solutionsthe continued destruction nature across planet result major shocks food supplies safe water disappearance unique species loss landscapes central human culture leisure middle century experts warnedby 2050 humanity follow commitments tackle five main drivers nature loss critical natural systems could break human population projected peak hre,https://www.theguardian.com/environment/2023/nov/29/a-biodiversity-catastrophe-how-the-world-could-look-in-2050-unless-we-act-now-aoe,"Wed, 29 Nov 2023 05:00:31 GMT",news,biodiversity catastrophe world could look 2050 unless act climate crisis invasive species overexploitation resources pollution could break crucial ecosystems asked experts lay risks offer solutionsthe continued destruction nature across planet result major shocks food supplies safe water disappearance unique species loss landscapes central human culture leisure middle century experts warnedby 2050 humanity follow commitments tackle five main drivers nature loss critical natural systems could break human population projected peak hre,"['biodiversity', 'catastrophe', 'world', 'could', 'look', '2050', 'unless', 'act', 'climate', 'crisis', 'invasive', 'species', 'overexploitation', 'resources', 'pollution', 'could', 'break', 'crucial', 'ecosystems', 'asked', 'experts', 'lay', 'risks', 'offer', 'solutionsthe', 'continued', 'destruction', 'nature', 'across', 'planet', 'result', 'major', 'shocks', 'food', 'supplies', 'safe', 'water', 'disappearance', 'unique', 'species', 'loss', 'landscapes', 'central', 'human', 'culture', 'leisure', 'middle', 'century', 'experts', 'warnedby', '2050', 'humanity', 'follow', 'commitments', 'tackle', 'five', 'main', 'drivers', 'nature', 'loss', 'critical', 'natural', 'systems', 'could', 'break', 'human', 'population', 'projected', 'peak', 'hre']","['biodiversity', 'catastrophe', 'world', 'could', 'look', '2050', 'unless', 'act']"
worlds biggest experimental nuclear fusion reactor launched japan,,https://www.theguardian.com/world/2023/dec/01/worlds-biggest-experimental-nuclear-fusion-reactor-launched-in-japan,"Fri, 01 Dec 2023 13:35:31 GMT",news,worlds biggest experimental nuclear fusion reactor launched japan ,"['worlds', 'biggest', 'experimental', 'nuclear', 'fusion', 'reactor', 'launched', 'japan']","['worlds', 'biggest', 'experimental', 'nuclear', 'fusion', 'reactor', 'launched', 'japan']"
exit edinburgh zoo may signal end era chinas panda diplomacy,,https://www.theguardian.com/world/2023/dec/01/panda-diplomacy-exit-from-edinburgh-zoo-may-signal-end-of-era,"Fri, 01 Dec 2023 11:16:49 GMT",news,exit edinburgh zoo may signal end era chinas panda diplomacy ,"['exit', 'edinburgh', 'zoo', 'may', 'signal', 'end', 'era', 'chinas', 'panda', 'diplomacy']","['exit', 'edinburgh', 'zoo', 'may', 'signal', 'end', 'era', 'chinas', 'panda', 'diplomacy']"
fears raised hong kong journalist fails return china trip,,https://www.theguardian.com/world/2023/dec/01/minnie-chan-south-china-morning-post-journalist-missing-xiangshan-forum,"Fri, 01 Dec 2023 10:38:43 GMT",news,fears raised hong kong journalist fails return china trip ,"['fears', 'raised', 'hong', 'kong', 'journalist', 'fails', 'return', 'china', 'trip']","['fears', 'raised', 'hong', 'kong', 'journalist', 'fails', 'return', 'china', 'trip']"
pharrell williams takes louis vuitton hong kong second mens show,creative director targets east asias luxury market preppy streetwear given tropical twistfor first show mens creative director louis vuitton june pharrell williams closed pont neuf paris counted megacelebrities including beyoncé jayz rihanna aap rocky guestshis second effort took place hong kong focused local stars front row actors zhu yilong chow yunfat joined three members cantopop band mirror rapper tyson yoshi also take celestial stars light show end rendering louis vuitton monogram twinkling lights,https://www.theguardian.com/fashion/2023/nov/30/pharrell-williams-louis-vuitton-hong-kong-second-mens-show,"Thu, 30 Nov 2023 15:01:18 GMT",news,pharrell williams takes louis vuitton hong kong second mens show creative director targets east asias luxury market preppy streetwear given tropical twistfor first show mens creative director louis vuitton june pharrell williams closed pont neuf paris counted megacelebrities including beyoncé jayz rihanna aap rocky guestshis second effort took place hong kong focused local stars front row actors zhu yilong chow yunfat joined three members cantopop band mirror rapper tyson yoshi also take celestial stars light show end rendering louis vuitton monogram twinkling lights,"['pharrell', 'williams', 'takes', 'louis', 'vuitton', 'hong', 'kong', 'second', 'mens', 'show', 'creative', 'director', 'targets', 'east', 'asias', 'luxury', 'market', 'preppy', 'streetwear', 'given', 'tropical', 'twistfor', 'first', 'show', 'mens', 'creative', 'director', 'louis', 'vuitton', 'june', 'pharrell', 'williams', 'closed', 'pont', 'neuf', 'paris', 'counted', 'megacelebrities', 'including', 'beyoncé', 'jayz', 'rihanna', 'aap', 'rocky', 'guestshis', 'second', 'effort', 'took', 'place', 'hong', 'kong', 'focused', 'local', 'stars', 'front', 'row', 'actors', 'zhu', 'yilong', 'chow', 'yunfat', 'joined', 'three', 'members', 'cantopop', 'band', 'mirror', 'rapper', 'tyson', 'yoshi', 'also', 'take', 'celestial', 'stars', 'light', 'show', 'end', 'rendering', 'louis', 'vuitton', 'monogram', 'twinkling', 'lights']","['pharrell', 'williams', 'takes', 'louis', 'vuitton', 'hong', 'kong', 'second', 'mens', 'show']"
havent slept wink families welcome freed thai hostages home,tears joy 17 thai nationals seized hamas attacks israel land bangkokisraelhamas war live updatespornsawan pinakalos three great aunts would missed return world kularb pinakalos knees couldnt quite get room bangkok airport nephew meeting family members first time since taken hostage gaza travelling four hours van thai capital 63yearold ready waiting emerge arrivals hall alongside 84yearold nangnoi pattataysan,https://www.theguardian.com/world/2023/nov/30/families-welcome-freed-thai-hostages-home-israel,"Thu, 30 Nov 2023 14:16:53 GMT",news,havent slept wink families welcome freed thai hostages home tears joy 17 thai nationals seized hamas attacks israel land bangkokisraelhamas war live updatespornsawan pinakalos three great aunts would missed return world kularb pinakalos knees couldnt quite get room bangkok airport nephew meeting family members first time since taken hostage gaza travelling four hours van thai capital 63yearold ready waiting emerge arrivals hall alongside 84yearold nangnoi pattataysan,"['havent', 'slept', 'wink', 'families', 'welcome', 'freed', 'thai', 'hostages', 'home', 'tears', 'joy', '17', 'thai', 'nationals', 'seized', 'hamas', 'attacks', 'israel', 'land', 'bangkokisraelhamas', 'war', 'live', 'updatespornsawan', 'pinakalos', 'three', 'great', 'aunts', 'would', 'missed', 'return', 'world', 'kularb', 'pinakalos', 'knees', 'couldnt', 'quite', 'get', 'room', 'bangkok', 'airport', 'nephew', 'meeting', 'family', 'members', 'first', 'time', 'since', 'taken', 'hostage', 'gaza', 'travelling', 'four', 'hours', 'van', 'thai', 'capital', '63yearold', 'ready', 'waiting', 'emerge', 'arrivals', 'hall', 'alongside', '84yearold', 'nangnoi', 'pattataysan']","['havent', 'slept', 'wink', 'families', 'welcome', 'freed', 'thai', 'hostages', 'home']"
foiled robbery attempt sees demand ancient samurai weapon soar japan,defensive weapon called sasumata gains popular appeal jewellery store owner uses one fend attackersan employee jewellery shop tokyo hailed hero thwarting attempted robbery giving chase three suspects fled hero hour wasnt armed taser pepper spray weapon invented hundreds years ago samurai warriors sasumata pole two prongs attached endafter footage attempted robbery early sunday evening attracted attention online auto parts manufacturer also makes forked pole reported deluge requests,https://www.theguardian.com/world/2023/nov/30/sasumata-samurai-sword-robbery-attempt-japan-sales-rise,"Thu, 30 Nov 2023 06:55:38 GMT",news,foiled robbery attempt sees demand ancient samurai weapon soar japan defensive weapon called sasumata gains popular appeal jewellery store owner uses one fend attackersan employee jewellery shop tokyo hailed hero thwarting attempted robbery giving chase three suspects fled hero hour wasnt armed taser pepper spray weapon invented hundreds years ago samurai warriors sasumata pole two prongs attached endafter footage attempted robbery early sunday evening attracted attention online auto parts manufacturer also makes forked pole reported deluge requests,"['foiled', 'robbery', 'attempt', 'sees', 'demand', 'ancient', 'samurai', 'weapon', 'soar', 'japan', 'defensive', 'weapon', 'called', 'sasumata', 'gains', 'popular', 'appeal', 'jewellery', 'store', 'owner', 'uses', 'one', 'fend', 'attackersan', 'employee', 'jewellery', 'shop', 'tokyo', 'hailed', 'hero', 'thwarting', 'attempted', 'robbery', 'giving', 'chase', 'three', 'suspects', 'fled', 'hero', 'hour', 'wasnt', 'armed', 'taser', 'pepper', 'spray', 'weapon', 'invented', 'hundreds', 'years', 'ago', 'samurai', 'warriors', 'sasumata', 'pole', 'two', 'prongs', 'attached', 'endafter', 'footage', 'attempted', 'robbery', 'early', 'sunday', 'evening', 'attracted', 'attention', 'online', 'auto', 'parts', 'manufacturer', 'also', 'makes', 'forked', 'pole', 'reported', 'deluge', 'requests']","['foiled', 'robbery', 'attempt', 'sees', 'demand', 'ancient', 'samurai', 'weapon', 'soar', 'japan']"
australia eu talks day war gaza unite twostate solution,european commission vicepresident must role hamas postconflict horizon visit australiaget morning afternoon emails free app daily podcastaustralia european union talks day war gaza united calls revive twostate solution senior official saidbut european commission vicepresident margaritis schinas added hamas forfeited right part political settlementa hrefhttpswwwtheguardian,https://www.theguardian.com/world/2023/dec/02/australia-eu-talks-day-after-israel-hamas-war-gaza-palestine-two-state-solution,"Fri, 01 Dec 2023 14:00:20 GMT",news,australia eu talks day war gaza unite twostate solution european commission vicepresident must role hamas postconflict horizon visit australiaget morning afternoon emails free app daily podcastaustralia european union talks day war gaza united calls revive twostate solution senior official saidbut european commission vicepresident margaritis schinas added hamas forfeited right part political settlementa hrefhttpswwwtheguardian,"['australia', 'eu', 'talks', 'day', 'war', 'gaza', 'unite', 'twostate', 'solution', 'european', 'commission', 'vicepresident', 'must', 'role', 'hamas', 'postconflict', 'horizon', 'visit', 'australiaget', 'morning', 'afternoon', 'emails', 'free', 'app', 'daily', 'podcastaustralia', 'european', 'union', 'talks', 'day', 'war', 'gaza', 'united', 'calls', 'revive', 'twostate', 'solution', 'senior', 'official', 'saidbut', 'european', 'commission', 'vicepresident', 'margaritis', 'schinas', 'added', 'hamas', 'forfeited', 'right', 'part', 'political', 'settlementa', 'hrefhttpswwwtheguardian']","['australia', 'eu', 'talks', 'day', 'war', 'gaza', 'unite', 'twostate', 'solution']"
